QA output created by 1904

pcp-top output : Display default output
Linux  4.18.0-553.27.1.el8_10.x86_64  (sagsagar-pcp-build-setup)  10/16/25  x86_64    (4 CPU)
Top - 00:46:54 up 0 users, Load Average: 0.78, 0.79, 0.81
Tasks: 220 total,    1 running,    219 sleeping,  0 stopped,    0 zombie
Timestamp    PID         USER    PR    NI      VIRT        RES        SHR STATE %CPU  %MEM START              COMMAND
10:06:57       2211     root     0     0      2.08g      0.01g       2068    S   0.1  0.06 00:59               proxyt
10:06:57    1849776     root     0    10      0.14g      0.02g      23372    S   0.1  0.16 00:01             osqueryd
10:06:57    1845523      opc     0     0     13.72g      0.64g      58020    S   0.1  4.18 01:13                 node
10:06:57       3801     root     0     0      0.19g      0.03g      13188    S   0.1  0.22 00:28                 pcsd
10:06:57       1121     root     0     0       0.1g      0.01g       7616    S     0  0.07 00:02        systemd-udevd
10:06:57          1     root     0     0      0.24g      0.02g       9792    S     0  0.11 05:29              systemd
10:06:57          2     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00             kthreadd
10:06:57          3     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               rcu_gp
10:06:57       2916     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           jbd2/sdb-8
10:06:57          4     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           rcu_par_gp
10:06:57          5     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         slub_flushwq
10:06:57    1741158      opc     0     0      0.09g      0.01g       8252    S     0  0.06 00:00              systemd
10:06:57       2918     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      ext4-rsv-conver
10:06:57       2246     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            scsi_eh_3
10:06:57       7175   ocarun     0     0      1.83g      0.03g      18944    S     0   0.2 00:51           runcommand
10:06:57          7     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/0:0H-events_highpri
10:06:57    1741160      opc     0     0       0.3g      0.01g         20    S     0  0.05 00:00             (sd-pam)
10:06:57       2250     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           scsi_tmf_3
10:06:57         10     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         mm_percpu_wq
10:06:57       1803     root     0     0      0.08g      0.01g       7344    S     0  0.06 00:00             dhclient
10:06:57         11     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_rude_
10:06:57       9868     root     0     0      0.02g       0.0g       2020    S     0  0.01 00:00                  atd
10:06:57       2252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            iscsi_q_3
10:06:57        236     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:02 kworker/0:1H-kblockd
10:06:57         12     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_trace
10:06:57         13     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/0
10:06:57    1844878      opc     0     0      0.01g       0.0g       3328    S     0  0.03 00:03                  pet
10:06:57       2479 oracle-cloud-agent     0     0      1.83g      0.03g      20404    S     0  0.22 00:37              oci-wlp
10:06:57        239     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:04 kworker/3:1H-kblockd
10:06:57         15     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/0
10:06:57         16     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/0
10:06:57         17     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/0
10:06:57    1875794      opc     0     0      0.02g      0.01g       3416    S     0  0.04 00:00                 bash
10:06:57       2258     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            scsi_wq_3
10:06:57         18     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/1
10:06:57         19     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/1
10:06:57    1840404      opc     0     0      0.02g      0.01g       3592    S     0  0.04 00:00                 bash
10:06:57         20     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/1
10:06:57       2261   chrony     0     0      0.04g       0.0g       3040    S     0  0.02 00:00              chronyd
10:06:57       7190 oracle-cloud-agent     0     0      1.75g      0.03g      17048    S     0  0.18 00:32      unifiedmonitori
10:06:57        470     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kmpathd
10:06:57        471     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      kmpath_handlerd
10:06:57         23     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/1:0H-events_highpri
10:06:57         24     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/2
10:06:57         25     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/2
10:06:57         26     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/2
10:06:57         27     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/2
10:06:57    1872892     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00   kworker/2:4-events
10:06:57        252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             iscsi_eh
10:06:57        253     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      iscsi_conn_clea
10:06:57         29     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:0H-events_highpri
10:06:57         30     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/3
10:06:57         31     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/3
10:06:57         32     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/3
10:06:57         33     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/3
10:06:57         35     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:0H-events_highpri
10:06:57    1844903      opc     0     0      0.01g       0.0g       2800    S     0  0.02 00:00                   sh
10:06:57         40     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            kdevtmpfs
10:06:57         41     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00                netns
10:06:57         42     root     0     0       0.0g       0.0g          0    S     0   0.0 00:01              kauditd
10:06:57    1856555     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:1-cgroup_pidlist_destroy
10:06:57         43     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           khungtaskd
10:06:57         44     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           oom_reaper
10:06:57        941     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             xfsalloc
10:06:57         45     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            writeback
10:06:57        942     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs_mru_cache
10:06:57         46     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           kcompactd0
10:06:57     396527      pcp     0     0      0.08g       0.0g       3508    S     0  0.03 00:00              pmpause
10:06:57        943     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-0
10:06:57         47     root     0     5       0.0g       0.0g          0    S     0   0.0 00:00                 ksmd
10:06:57       9904   ocarun     0     0      0.09g      0.01g       8268    S     0  0.06 00:20              systemd
10:06:57        944     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-0
10:06:57         48     root     0    19       0.0g       0.0g          0    S     0   0.0 00:11           khugepaged
10:06:57    1864849     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:2-cgroup_pidlist_destroy
10:06:57        945     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-cil/dm-0
10:06:57         49     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               crypto
10:06:57     396306      pcp     0     0      0.12g      0.03g       7220    S     0   0.2 00:40             pmlogger
10:06:57        946     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-reclaim/dm-
10:06:57         50     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00          kintegrityd
10:06:57       1395     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-1
10:06:57        947     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-blockgc/dm-
10:06:57         51     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kblockd
10:06:57       1396     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-1
10:06:57        948     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-log/dm-0
Linux  4.18.0-553.27.1.el8_10.x86_64  (sagsagar-pcp-build-setup)  10/16/25  x86_64    (4 CPU)
Top - 00:47:34 up 0 users, Load Average: 0.41, 0.68, 0.76
Tasks: 218 total,    1 running,    217 sleeping,  0 stopped,    0 zombie
Timestamp    PID         USER    PR    NI      VIRT        RES        SHR STATE %CPU  %MEM START              COMMAND
10:07:00    1844803      opc     0     0     94.42g      1.48g      64324    S   7.1  9.63 10:20                 node
10:07:00    1849781     root     0    10      2.13g      0.26g     101260    S   1.9   1.7 00:36        wlp-agent.ext
10:07:00    1845630      opc     0     0      3.01g      0.99g      88716    S   1.5  6.44 07:28      language_server
10:07:00     395776      opc     0     0      0.09g      0.01g       5956    R   0.5  0.08 04:30             pmdaproc
10:07:00          1     root     0     0      0.24g      0.02g       9792    S   0.3  0.11 05:29              systemd
10:07:00    1741473      opc     0     0      1.28g      0.09g      48752    S   0.2  0.59 00:32                 node
10:07:00       1739     root     0     0      0.39g      0.03g      15484    S   0.2  0.19 03:51                tuned
10:07:00     395785      pcp     0     0      0.57g      0.03g      12184    S   0.2  0.19 05:45              python3
10:07:00    1849780     root     0    10      1.16g      0.05g      27628    S   0.2  0.32 00:09             osqueryd
10:07:00         14     root     0     0       0.0g       0.0g          0    I   0.1   0.0 02:24            rcu_sched
10:07:00         33     root     0     0       0.0g       0.0g          0    S   0.1   0.0 00:14          ksoftirqd/3
10:07:00       1407     root     0     0       0.0g       0.0g          0    S   0.1   0.0 00:30         xfsaild/dm-1
10:07:00    1845615      opc     0     0      2.13g      0.15g      66380    S   0.1  0.95 00:03      language_server
10:07:00       2346 oracle-cloud-agent     0     0      1.89g      0.03g      16356    S   0.1  0.18 02:02                gomon
10:07:00    1859540     root     0     0       0.0g       0.0g          0    I   0.1   0.0 00:00   kworker/1:2-events
10:07:00       1501     root     0    -4      0.13g      0.01g       2032    S   0.1  0.08 00:13               auditd
10:07:00       2199     root     0     0      0.01g       0.0g       2988    S   0.1  0.02 01:17            OSWatcher
10:07:00       1085     root     0     0      0.17g      0.07g      64764    S   0.1  0.44 01:13      systemd-journal
10:07:00       1542     dbus     0     0      0.06g      0.01g       4984    S   0.1  0.04 02:21          dbus-daemon
10:07:00       1771  polkitd     0     0      1.67g      0.03g      17884    S   0.1  0.16 00:21              polkitd
10:07:00       1553     root     0     0      0.08g      0.01g       7604    S   0.1  0.07 00:44       systemd-logind
10:07:00       1121     root     0     0       0.1g      0.01g       7616    S     0  0.07 00:02        systemd-udevd
10:07:00          2     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00             kthreadd
10:07:00          3     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               rcu_gp
10:07:00       2916     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           jbd2/sdb-8
10:07:00          4     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           rcu_par_gp
10:07:00          5     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         slub_flushwq
10:07:00    1741158      opc     0     0      0.09g      0.01g       8252    S     0  0.06 00:00              systemd
10:07:00       2918     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      ext4-rsv-conver
10:07:00       2246     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            scsi_eh_3
10:07:00       7175   ocarun     0     0      1.83g      0.03g      18944    S     0   0.2 00:51           runcommand
10:07:00          7     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/0:0H-events_highpri
10:07:00    1741160      opc     0     0       0.3g      0.01g         20    S     0  0.05 00:00             (sd-pam)
10:07:00       2250     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           scsi_tmf_3
10:07:00         10     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         mm_percpu_wq
10:07:00       1803     root     0     0      0.08g      0.01g       7344    S     0  0.06 00:00             dhclient
10:07:00         11     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_rude_
10:07:00       9868     root     0     0      0.02g       0.0g       2020    S     0  0.01 00:00                  atd
10:07:00       2252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            iscsi_q_3
10:07:00        236     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:02 kworker/0:1H-kblockd
10:07:00         12     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_trace
10:07:00         13     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/0
10:07:00    1844878      opc     0     0      0.01g       0.0g       3328    S     0  0.03 00:03                  pet
10:07:00       2479 oracle-cloud-agent     0     0      1.83g      0.03g      20404    S     0  0.22 00:37              oci-wlp
10:07:00        239     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:04 kworker/3:1H-kblockd
10:07:00         15     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/0
10:07:00         16     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/0
10:07:00         17     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/0
10:07:00    1875794      opc     0     0      0.02g      0.01g       3416    S     0  0.04 00:00                 bash
10:07:00       2258     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            scsi_wq_3
10:07:00         18     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/1
10:07:00         19     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/1
10:07:00    1840404      opc     0     0      0.02g      0.01g       3592    S     0  0.04 00:00                 bash
10:07:00         20     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/1
10:07:00       2261   chrony     0     0      0.04g       0.0g       3040    S     0  0.02 00:00              chronyd
10:07:00         21     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/1
10:07:00       7190 oracle-cloud-agent     0     0      1.75g      0.03g      17048    S     0  0.18 00:32      unifiedmonitori
10:07:00        470     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kmpathd
10:07:00        471     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      kmpath_handlerd
10:07:00         23     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/1:0H-events_highpri
10:07:00         24     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/2
10:07:00         25     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/2
10:07:00         26     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/2
10:07:00         27     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/2
10:07:00    1872892     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00   kworker/2:4-events
10:07:00        252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             iscsi_eh
10:07:00        253     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      iscsi_conn_clea
10:07:00         29     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:0H-events_highpri
10:07:00         30     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/3
10:07:00         31     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/3
10:07:00         32     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/3
10:07:00         35     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:0H-events_highpri
10:07:00    1844903      opc     0     0      0.01g       0.0g       2800    S     0  0.02 00:00                   sh
10:07:00         40     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            kdevtmpfs
10:07:00         41     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00                netns
10:07:00         42     root     0     0       0.0g       0.0g          0    S     0   0.0 00:01              kauditd
10:07:00    1856555     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:1-cgroup_pidlist_destroy
10:07:00         43     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           khungtaskd
10:07:00         44     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           oom_reaper
10:07:00        941     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             xfsalloc
10:07:00         45     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            writeback
10:07:00        942     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs_mru_cache
10:07:00         46     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           kcompactd0
10:07:00     396527      pcp     0     0      0.08g       0.0g       3508    S     0  0.03 00:00              pmpause
10:07:00        943     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-0
10:07:00         47     root     0     5       0.0g       0.0g          0    S     0   0.0 00:00                 ksmd
10:07:00       9904   ocarun     0     0      0.09g      0.01g       8268    S     0  0.06 00:20              systemd
10:07:00        944     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-0
10:07:00         48     root     0    19       0.0g       0.0g          0    S     0   0.0 00:11           khugepaged
10:07:00    1864849     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:2-cgroup_pidlist_destroy
10:07:00        945     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-cil/dm-0
10:07:00         49     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               crypto
10:07:00     396306      pcp     0     0      0.12g      0.03g       7220    S     0   0.2 00:40             pmlogger
10:07:00        946     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-reclaim/dm-
10:07:00         50     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00          kintegrityd
10:07:00       1395     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-1
10:07:00        947     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-blockgc/dm-
10:07:00         51     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kblockd
10:07:00       1396     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-1
10:07:00        948     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-log/dm-0
Linux  4.18.0-553.27.1.el8_10.x86_64  (sagsagar-pcp-build-setup)  10/16/25  x86_64    (4 CPU)
Top - 00:47:44 up 0 users, Load Average: 0.35, 0.66, 0.75
Tasks: 220 total,    2 running,    218 sleeping,  0 stopped,    0 zombie
Timestamp    PID         USER    PR    NI      VIRT        RES        SHR STATE %CPU  %MEM START              COMMAND
10:07:03    1844803      opc     0     0     94.42g      1.48g      64324    S   7.1  9.63 10:20                 node
10:07:03    1849781     root     0    10      2.13g      0.26g     101260    S   1.9  1.66 00:36        wlp-agent.ext
10:07:03    1845630      opc     0     0      3.01g      0.99g      88716    S   1.5  6.44 07:28      language_server
10:07:03     395776      opc     0     0      0.09g      0.01g       5956    R   0.5  0.08 04:30             pmdaproc
10:07:03          1     root     0     0      0.24g      0.02g       9792    S   0.3  0.11 05:29              systemd
10:07:03    1741473      opc     0     0      1.28g      0.09g      48752    S   0.2  0.59 00:32                 node
10:07:03       1739     root     0     0      0.39g      0.03g      15484    S   0.2  0.19 03:51                tuned
10:07:03     395785      pcp     0     0      0.57g      0.03g      12184    S   0.2  0.19 05:45              python3
10:07:03    1849780     root     0    10      1.16g      0.05g      27628    S   0.2  0.32 00:09             osqueryd
10:07:03         14     root     0     0       0.0g       0.0g          0    I   0.1   0.0 02:24            rcu_sched
10:07:03         33     root     0     0       0.0g       0.0g          0    S   0.1   0.0 00:14          ksoftirqd/3
10:07:03       1407     root     0     0       0.0g       0.0g          0    S   0.1   0.0 00:30         xfsaild/dm-1
10:07:03    1845615      opc     0     0      2.13g      0.15g      66380    S   0.1  0.95 00:03      language_server
10:07:03       2346 oracle-cloud-agent     0     0      1.89g      0.03g      16356    S   0.1  0.18 02:02                gomon
10:07:03    1859540     root     0     0       0.0g       0.0g          0    I   0.1   0.0 00:00   kworker/1:2-events
10:07:03       1501     root     0    -4      0.13g      0.01g       2032    S   0.1  0.08 00:13               auditd
10:07:03       2199     root     0     0      0.01g       0.0g       2988    S   0.1  0.02 01:17            OSWatcher
10:07:03       1085     root     0     0      0.17g      0.07g      64764    S   0.1  0.44 01:13      systemd-journal
10:07:03       1542     dbus     0     0      0.06g      0.01g       4984    S   0.1  0.04 02:21          dbus-daemon
10:07:03       1771  polkitd     0     0      1.67g      0.03g      17884    S   0.1  0.16 00:21              polkitd
10:07:03       1553     root     0     0      0.08g      0.01g       7604    S   0.1  0.07 00:44       systemd-logind
10:07:03       1121     root     0     0       0.1g      0.01g       7616    S     0  0.07 00:02        systemd-udevd
10:07:03          2     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00             kthreadd
10:07:03          3     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               rcu_gp
10:07:03       2916     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           jbd2/sdb-8
10:07:03          4     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           rcu_par_gp
10:07:03          5     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         slub_flushwq
10:07:03    1741158      opc     0     0      0.09g      0.01g       8252    S     0  0.06 00:00              systemd
10:07:03       2918     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      ext4-rsv-conver
10:07:03       2246     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            scsi_eh_3
10:07:03       7175   ocarun     0     0      1.83g      0.03g      18944    S     0   0.2 00:51           runcommand
10:07:03          7     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/0:0H-events_highpri
10:07:03    1741160      opc     0     0       0.3g      0.01g         20    S     0  0.05 00:00             (sd-pam)
10:07:03       2250     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00           scsi_tmf_3
10:07:03         10     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         mm_percpu_wq
10:07:03       1803     root     0     0      0.08g      0.01g       7344    S     0  0.06 00:00             dhclient
10:07:03         11     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_rude_
10:07:03       9868     root     0     0      0.02g       0.0g       2020    S     0  0.01 00:00                  atd
10:07:03       2252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            iscsi_q_3
10:07:03        236     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:02 kworker/0:1H-kblockd
10:07:03         12     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00      rcu_tasks_trace
10:07:03         13     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/0
10:07:03    1844878      opc     0     0      0.01g       0.0g       3328    S     0  0.03 00:03                  pet
10:07:03       2479 oracle-cloud-agent     0     0      1.83g      0.03g      20404    S     0  0.22 00:37              oci-wlp
10:07:03        239     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:04 kworker/3:1H-kblockd
10:07:03         15     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/0
10:07:03         16     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/0
10:07:03         17     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/0
10:07:03    1875794      opc     0     0      0.02g      0.01g       3416    S     0  0.04 00:00                 bash
10:07:03       2258     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            scsi_wq_3
10:07:03         18     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/1
10:07:03         19     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/1
10:07:03    1840404      opc     0     0      0.02g      0.01g       3592    S     0  0.04 00:00                 bash
10:07:03         20     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/1
10:07:03       2261   chrony     0     0      0.04g       0.0g       3040    S     0  0.02 00:00              chronyd
10:07:03         21     root     0     0       0.0g       0.0g          0    S     0   0.0 00:15          ksoftirqd/1
10:07:03       7190 oracle-cloud-agent     0     0      1.75g      0.03g      17048    S     0  0.18 00:32      unifiedmonitori
10:07:03        470     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00              kmpathd
10:07:03        471     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      kmpath_handlerd
10:07:03         23     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/1:0H-events_highpri
10:07:03         24     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/2
10:07:03         25     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/2
10:07:03         26     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/2
10:07:03         27     root     0     0       0.0g       0.0g          0    S     0   0.0 00:14          ksoftirqd/2
10:07:03    1872892     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00   kworker/2:4-events
10:07:03        252     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             iscsi_eh
10:07:03        253     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      iscsi_conn_clea
10:07:03         29     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:0H-events_highpri
10:07:03         30     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00              cpuhp/3
10:07:03         31     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00           watchdog/3
10:07:03         32     root    99     0       0.0g       0.0g          0    S     0   0.0 00:00          migration/3
10:07:03         35     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:0H-events_highpri
10:07:03    1844903      opc     0     0      0.01g       0.0g       2800    S     0  0.02 00:00                   sh
10:07:03         40     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00            kdevtmpfs
10:07:03         41     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00                netns
10:07:03         42     root     0     0       0.0g       0.0g          0    S     0   0.0 00:01              kauditd
10:07:03    1856555     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/2:1-cgroup_pidlist_destroy
10:07:03         43     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           khungtaskd
10:07:03         44     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           oom_reaper
10:07:03        941     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00             xfsalloc
10:07:03         45     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00            writeback
10:07:03        942     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs_mru_cache
10:07:03         46     root     0     0       0.0g       0.0g          0    S     0   0.0 00:00           kcompactd0
10:07:03     396527      pcp     0     0      0.08g       0.0g       3508    S     0  0.03 00:00              pmpause
10:07:03        943     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-buf/dm-0
10:07:03         47     root     0     5       0.0g       0.0g          0    S     0   0.0 00:00                 ksmd
10:07:03       9904   ocarun     0     0      0.09g      0.01g       8268    S     0  0.06 00:20              systemd
10:07:03        944     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00        xfs-conv/dm-0
10:07:03         48     root     0    19       0.0g       0.0g          0    S     0   0.0 00:11           khugepaged
10:07:03    1864849     root     0     0       0.0g       0.0g          0    I     0   0.0 00:00 kworker/3:2-cgroup_pidlist_destroy
10:07:03        945     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00         xfs-cil/dm-0
10:07:03         49     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00               crypto
10:07:03     396306      pcp     0     0      0.12g      0.03g       7220    S     0   0.2 00:40             pmlogger
10:07:03        946     root     0   -20       0.0g       0.0g          0    I     0   0.0 00:00      xfs-reclaim/dm-
